raceId,driverId,constructorId,grid,positionOrder,top3,year,round,circuitId,driver_nationality,driver_age,constructor_nationality,quali_position
518,187,1,14,4,0,1979,7,6,British,33.06228610540725,British,14.0
518,221,27,3,5,0,1979,7,6,French,34.795345653661876,French,3.0
518,200,21,8,6,0,1979,7,6,German,32.65434633812457,British,8.0
518,137,204,18,7,0,1979,7,6,Brazilian,26.77344284736482,British,18.0
518,219,4,20,8,0,1979,7,6,French,36.65160848733744,French,20.0
518,172,27,5,9,0,1979,7,6,French,35.51266255989049,French,5.0
518,203,6,2,10,0,1979,7,6,Canadian,29.352498288843258,Italian,2.0
518,178,3,9,11,0,1979,7,6,Australian,32.563997262149215,British,9.0
518,197,25,6,12,0,1979,7,6,French,32.878850102669404,British,6.0
518,233,54,12,13,0,1979,7,6,German,28.399726214921287,Italian,12.0
518,182,204,4,14,0,1979,7,6,Austrian,30.255989048596852,British,4.0
518,202,25,7,15,0,1979,7,6,French,27.16769336071184,British,7.0
518,207,32,13,16,0,1979,7,6,American,39.24161533196441,British,13.0
518,224,56,17,17,0,1979,7,6,Brazilian,32.45448323066393,Brazilian,17.0
518,163,4,19,18,0,1979,7,6,French,30.89390828199863,French,19.0
518,231,59,10,19,0,1979,7,6,British,31.742642026009584,Canadian,10.0
518,119,21,15,20,0,1979,7,6,Italian,25.1088295687885,British,15.0
518,173,58,0,21,0,1979,7,6,Italian,21.169062286105408,British,0.0
518,175,1,0,22,0,1979,7,6,French,29.919233401779604,British,0.0
518,136,58,0,23,0,1979,7,6,Dutch,22.981519507186857,British,0.0
518,206,57,0,24,0,1979,7,6,Irish,26.209445585215605,British,0.0
518,234,60,0,25,0,1979,7,6,Italian,29.352498288843258,Italian,0.0
519,219,4,1,1,1,1979,8,41,French,36.747433264887064,French,1.0
519,203,6,3,2,1,1979,8,41,Canadian,29.44832306639288,Italian,3.0
519,163,4,2,3,1,1979,8,41,French,30.989733059548254,French,2.0
519,178,3,7,4,0,1979,8,41,Australian,32.65982203969884,British,7.0
519,197,25,10,5,0,1979,8,41,French,32.97467488021903,British,10.0
519,223,3,9,6,0,1979,8,41,Swiss,39.81930184804928,British,9.0
519,222,6,5,7,0,1979,8,41,South African,29.418206707734427,Italian,5.0
519,172,27,8,8,0,1979,8,41,French,35.60848733744011,French,8.0
519,177,59,16,9,0,1979,8,41,Finnish,30.56536618754278,Canadian,16.0
519,175,1,20,10,0,1979,8,41,French,30.015058179329227,British,20.0
519,187,1,15,11,0,1979,8,41,British,33.158110882956876,British,15.0
519,212,32,23,12,0,1979,8,41,Mexican,23.40041067761807,British,23.0
519,199,32,13,13,0,1979,8,41,Argentine,37.21834360027378,British,13.0
519,119,21,19,14,0,1979,8,41,Italian,25.204654346338124,British,19.0
519,200,21,22,15,0,1979,8,41,German,32.7501711156742,British,22.0
519,173,58,24,16,0,1979,8,41,Italian,21.26488706365503,British,24.0
519,152,51,17,17,0,1979,8,41,Italian,26.803559206023273,Swiss,17.0
519,136,58,21,18,0,1979,8,41,Dutch,23.077344284736483,British,21.0
519,202,25,11,19,0,1979,8,41,French,27.263518138261464,British,11.0
519,224,56,18,20,0,1979,8,41,Brazilian,32.550308008213555,Brazilian,18.0
519,137,204,4,21,0,1979,8,41,Brazilian,26.869267624914443,British,4.0
519,207,32,12,22,0,1979,8,41,American,39.337440109514034,British,12.0
519,235,27,14,23,0,1979,8,41,Belgian,34.49418206707735,French,14.0
519,182,204,6,24,0,1979,8,41,Austrian,30.351813826146476,British,6.0
519,233,54,0,25,0,1979,8,41,German,28.49555099247091,Italian,0.0
519,236,57,0,26,0,1979,8,41,French,27.381245722108144,British,0.0
519,232,60,0,27,0,1979,8,41,Italian,36.3066392881588,Italian,0.0
520,223,3,4,1,1,1979,9,9,Swiss,39.854893908282,British,4.0
520,163,4,5,2,1,1979,9,9,French,31.025325119780973,French,5.0
520,197,25,16,3,1,1979,9,9,French,33.01026694045174,British,16.0
520,187,1,7,4,0,1979,9,9,British,33.1937029431896,British,7.0
520,222,6,11,5,0,1979,9,9,South African,29.453798767967147,Italian,11.0
520,235,27,17,6,0,1979,9,9,Belgian,34.52977412731006,French,17.0
520,175,1,18,7,0,1979,9,9,French,30.050650239561943,British,18.0
520,199,32,8,8,0,1979,9,9,Argentine,37.2539356605065,British,8.0
520,212,32,26,9,0,1979,9,9,Mexican,23.43600273785079,British,26.0
520,202,25,15,10,0,1979,9,9,French,27.299110198494184,British,15.0
520,136,58,21,11,0,1979,9,9,Dutch,23.1129363449692,British,21.0
520,173,58,12,12,0,1979,9,9,Italian,21.300479123887747,British,12.0
520,236,57,23,13,0,1979,9,9,French,27.416837782340863,British,23.0
520,203,6,13,14,0,1979,9,9,Canadian,29.4839151266256,Italian,13.0
520,119,21,19,15,0,1979,9,9,Italian,25.240246406570844,British,19.0
520,172,27,10,16,0,1979,9,9,French,35.644079397672826,French,10.0
520,177,59,14,17,0,1979,9,9,Finnish,30.600958247775495,Canadian,14.0
520,178,3,1,18,0,1979,9,9,Australian,32.695414099931554,British,1.0
520,200,21,20,19,0,1979,9,9,German,32.785763175906915,British,20.0
520,224,56,22,20,0,1979,9,9,Brazilian,32.58590006844627,Brazilian,22.0
520,219,4,2,21,0,1979,9,9,French,36.78302532511978,French,2.0
520,182,204,6,22,0,1979,9,9,Austrian,30.38740588637919,British,6.0
520,207,32,9,23,0,1979,9,9,American,39.37303216974675,British,9.0
520,137,204,3,24,0,1979,9,9,Brazilian,26.90485968514716,British,3.0
520,233,54,0,25,0,1979,9,9,German,28.531143052703626,Italian,0.0
520,232,60,0,26,0,1979,9,9,Italian,36.342231348391515,Italian,0.0
521,178,3,2,1,1,1979,10,10,Australian,32.73648186173853,British,2.0
521,223,3,6,2,1,1979,10,10,Swiss,39.89596167008898,British,6.0
521,172,27,3,3,1,1979,10,10,French,35.68514715947981,French,3.0
521,222,6,5,4,0,1979,10,10,South African,29.49486652977413,Italian,5.0
521,187,1,12,5,0,1979,10,10,British,33.23477070499658,British,12.0
521,200,21,18,6,0,1979,10,10,German,32.82683093771389,British,18.0
521,209,25,16,7,0,1979,10,10,British,28.243668720054757,British,16.0
521,203,6,9,8,0,1979,10,10,Canadian,29.52498288843258,Italian,9.0
521,202,25,8,9,0,1979,10,10,French,27.340177960301162,British,8.0
521,136,58,20,10,0,1979,10,10,Dutch,23.15400410677618,British,20.0
521,173,58,21,11,0,1979,10,10,Italian,21.34154688569473,British,21.0
521,137,204,4,12,0,1979,10,10,Brazilian,26.94592744695414,British,4.0
521,119,21,19,13,0,1979,10,10,Italian,25.281314168377822,British,19.0
521,175,1,15,14,0,1979,10,10,French,30.091718001368925,British,15.0
521,177,59,17,15,0,1979,10,10,Finnish,30.642026009582477,Canadian,17.0
521,182,204,7,16,0,1979,10,10,Austrian,30.428473648186174,British,7.0
521,235,27,14,17,0,1979,10,10,Belgian,34.57084188911704,French,14.0
521,212,32,24,18,0,1979,10,10,Mexican,23.477070499657767,British,24.0
521,207,32,11,19,0,1979,10,10,American,39.41409993155373,British,11.0
521,163,4,10,20,0,1979,10,10,French,31.066392881587955,French,10.0
521,219,4,1,21,0,1979,10,10,French,36.824093086926766,French,1.0
521,224,56,22,22,0,1979,10,10,Brazilian,32.62696783025325,Brazilian,22.0
521,199,32,13,23,0,1979,10,10,Argentine,37.295003422313485,British,13.0
521,233,54,23,24,0,1979,10,10,German,28.57221081451061,Italian,23.0
521,236,57,0,25,0,1979,10,10,French,27.457905544147845,British,0.0
521,232,60,0,26,0,1979,10,10,Italian,36.38329911019849,Italian,0.0
522,178,3,2,1,1,1979,11,70,Australian,32.77481177275838,British,2.0
522,203,6,5,2,1,1979,11,70,Canadian,29.56331279945243,Italian,5.0
522,172,27,8,3,1,1979,11,70,French,35.723477070499655,French,8.0
522,222,6,9,4,0,1979,11,70,South African,29.533196440793976,Italian,9.0
522,223,3,6,5,0,1979,11,70,Swiss,39.93429158110883,British,6.0
522,163,4,1,6,0,1979,11,70,French,31.104722792607802,French,1.0
522,202,25,10,7,0,1979,11,70,French,27.378507871321013,British,10.0
522,206,25,11,8,0,1979,11,70,Irish,26.420260095824776,British,11.0
522,187,1,16,9,0,1979,11,70,British,33.27310061601643,British,16.0
522,175,1,14,10,0,1979,11,70,French,30.130047912388775,British,14.0
522,182,204,4,11,0,1979,11,70,Austrian,30.466803559206024,British,4.0
522,236,57,24,12,0,1979,11,70,French,27.496235455167692,British,24.0
522,119,21,13,13,0,1979,11,70,Italian,25.319644079397673,British,13.0
522,173,58,22,14,0,1979,11,70,Italian,21.37987679671458,British,22.0
522,137,204,7,15,0,1979,11,70,Brazilian,26.98425735797399,British,7.0
522,233,54,18,16,0,1979,11,70,German,28.61054072553046,Italian,18.0
522,235,27,21,17,0,1979,11,70,Belgian,34.60917180013689,French,21.0
522,199,32,17,18,0,1979,11,70,Argentine,37.333333333333336,British,17.0
522,219,4,3,19,0,1979,11,70,French,36.86242299794661,French,3.0
522,177,59,19,20,0,1979,11,70,Finnish,30.680355920602327,Canadian,19.0
522,224,56,12,21,0,1979,11,70,Brazilian,32.6652977412731,Brazilian,12.0
522,136,58,23,22,0,1979,11,70,Dutch,23.19233401779603,British,23.0
522,200,21,20,23,0,1979,11,70,German,32.865160848733744,British,20.0
522,207,32,15,24,0,1979,11,70,American,39.45242984257358,British,15.0
522,212,32,0,25,0,1979,11,70,Mexican,23.515400410677618,British,0.0
522,232,60,0,26,0,1979,11,70,Italian,36.421629021218344,Italian,0.0
523,178,3,2,1,1,1979,12,39,Australian,32.813141683778234,British,2.0
523,222,6,5,2,1,1979,12,39,South African,29.571526351813826,Italian,5.0
523,172,27,7,3,1,1979,12,39,French,35.761806981519506,French,7.0
523,137,204,11,4,0,1979,12,39,Brazilian,27.02258726899384,British,11.0
523,235,27,20,5,0,1979,12,39,Belgian,34.64750171115674,French,20.0
523,200,21,18,6,0,1979,12,39,German,32.903490759753595,British,18.0
523,212,32,24,7,0,1979,12,39,Mexican,23.55373032169747,British,24.0
523,202,25,10,8,0,1979,12,39,French,27.416837782340863,British,10.0
523,203,6,6,9,0,1979,12,39,Canadian,29.60164271047228,Italian,6.0
523,173,58,22,10,0,1979,12,39,Italian,21.418206707734427,British,22.0
523,177,59,8,11,0,1979,12,39,Finnish,30.718685831622178,Canadian,8.0
523,219,4,4,12,0,1979,12,39,French,36.90075290896646,French,4.0
523,187,1,12,13,0,1979,12,39,British,33.31143052703628,British,12.0
523,197,25,16,14,0,1979,12,39,French,33.12799452429842,British,16.0
523,233,54,15,15,0,1979,12,39,German,28.648870636550306,Italian,15.0
523,136,58,23,16,0,1979,12,39,Dutch,23.23066392881588,British,23.0
523,207,32,17,17,0,1979,12,39,American,39.49075975359343,British,17.0
523,119,21,19,18,0,1979,12,39,Italian,25.357973990417523,British,19.0
523,175,1,14,19,0,1979,12,39,French,30.168377823408623,British,14.0
523,182,204,9,20,0,1979,12,39,Austrian,30.50513347022587,British,9.0
523,224,56,21,21,0,1979,12,39,Brazilian,32.70362765229295,Brazilian,21.0
523,199,32,13,22,0,1979,12,39,Argentine,37.37166324435318,British,13.0
523,163,4,1,23,0,1979,12,39,French,31.143052703627653,French,1.0
523,223,3,3,24,0,1979,12,39,Swiss,39.97262149212868,British,3.0
523,236,57,0,25,0,1979,12,39,French,27.534565366187543,British,0.0
523,232,60,0,26,0,1979,12,39,Italian,36.459958932238195,Italian,0.0
524,222,6,3,1,1,1979,13,14,South African,29.609856262833677,Italian,3.0
524,203,6,5,2,1,1979,13,14,Canadian,29.639972621492127,Italian,5.0
524,223,3,6,3,1,1979,13,14,Swiss,40.01095140314853,British,6.0
524,182,204,9,4,0,1979,13,14,Austrian,30.543463381245722,British,9.0
524,207,32,10,5,0,1979,13,14,American,39.52908966461328,British,10.0
524,197,25,16,6,0,1979,13,14,French,33.16632443531827,British,16.0
524,199,32,13,7,0,1979,13,14,Argentine,37.40999315537303,British,13.0
524,224,56,20,8,0,1979,13,14,Brazilian,32.7419575633128,Brazilian,20.0
524,178,3,4,9,0,1979,13,14,Australian,32.851471594798085,British,4.0
524,202,25,12,10,0,1979,13,14,French,27.45516769336071,British,12.0
524,233,54,15,11,0,1979,13,14,German,28.687200547570157,Italian,15.0
524,230,51,22,12,0,1979,13,14,Italian,41.82614647501711,Swiss,22.0
524,119,21,17,13,0,1979,13,14,Italian,25.39630390143737,British,17.0
524,219,4,1,14,0,1979,13,14,French,36.93908281998631,French,1.0
524,172,27,7,15,0,1979,13,14,French,35.800136892539356,French,7.0
524,177,59,23,16,0,1979,13,14,Finnish,30.757015742642025,Canadian,23.0
524,235,27,11,17,0,1979,13,14,Belgian,34.68583162217659,French,11.0
524,173,58,24,18,0,1979,13,14,Italian,21.456536618754278,British,24.0
524,152,51,18,19,0,1979,13,14,Italian,26.99520876112252,Swiss,18.0
524,163,4,2,20,0,1979,13,14,French,31.1813826146475,French,2.0
524,187,1,19,21,0,1979,13,14,British,33.34976043805612,British,19.0
524,175,1,14,22,0,1979,13,14,French,30.206707734428473,British,14.0
524,200,21,21,23,0,1979,13,14,German,32.941820670773446,British,21.0
524,137,204,8,24,0,1979,13,14,Brazilian,27.06091718001369,British,8.0
524,136,58,0,25,0,1979,13,14,Dutch,23.26899383983573,British,0.0
524,176,57,0,26,0,1979,13,14,Swiss,27.975359342915812,British,0.0
524,232,60,0,27,0,1979,13,14,Italian,36.498288843258045,Italian,0.0
524,212,62,0,28,0,1979,13,14,Mexican,23.592060232717316,Mexican,0.0
525,178,3,1,1,1,1979,14,7,Australian,32.90896646132786,British,1.0
525,203,6,2,2,1,1979,14,7,Canadian,29.697467488021903,Italian,2.0
525,223,3,3,3,1,1979,14,7,Swiss,40.068446269678304,British,3.0
525,222,6,9,4,0,1979,14,7,South African,29.66735112936345,Italian,9.0
525,202,25,6,5,0,1979,14,7,French,27.512662559890487,British,6.0
525,187,1,17,6,0,1979,14,7,British,33.4072553045859,British,17.0
525,217,182,17,7,0,1979,14,7,Argentine,30.46406570841889,British,17.0
525,224,56,15,8,0,1979,14,7,Brazilian,32.799452429842574,Brazilian,15.0
525,136,58,21,9,0,1979,14,7,Dutch,23.326488706365502,British,21.0
525,207,32,10,10,0,1979,14,7,American,39.58658453114305,British,10.0
525,137,182,4,11,0,1979,14,7,Brazilian,27.11841204654346,British,4.0
525,230,51,18,12,0,1979,14,7,Italian,41.883641341546884,Swiss,18.0
525,235,27,16,13,0,1979,14,7,Belgian,34.743326488706366,French,16.0
525,197,25,13,14,0,1979,14,7,French,33.223819301848046,British,13.0
525,206,25,24,15,0,1979,14,7,Irish,26.55441478439425,British,24.0
525,212,62,22,16,0,1979,14,7,Mexican,23.64955509924709,Mexican,22.0
525,219,4,7,17,0,1979,14,7,French,36.99657768651608,French,7.0
525,173,58,23,18,0,1979,14,7,Italian,21.51403148528405,British,23.0
525,199,32,11,19,0,1979,14,7,Argentine,37.46748802190281,British,11.0
525,119,21,14,20,0,1979,14,7,Italian,25.453798767967147,British,14.0
525,175,1,20,21,0,1979,14,7,French,30.26420260095825,British,20.0
525,163,4,8,22,0,1979,14,7,French,31.238877481177276,French,8.0
525,233,54,12,23,0,1979,14,7,German,28.744695414099933,Italian,12.0
525,172,27,5,24,0,1979,14,7,French,35.85763175906913,French,5.0
525,200,21,0,25,0,1979,14,7,German,32.99931553730322,British,0.0
525,176,57,0,26,0,1979,14,7,Swiss,28.032854209445585,British,0.0
525,177,59,0,27,0,1979,14,7,Finnish,30.8145106091718,Canadian,0.0
525,237,56,0,28,0,1979,14,7,Brazilian,30.89390828199863,Brazilian,0.0
525,232,60,0,29,0,1979,14,7,Italian,36.55578370978782,Italian,0.0
525,182,182,0,30,0,1979,14,7,Austrian,30.600958247775495,British,0.0
526,203,6,3,1,1,1979,15,46,Canadian,29.71663244353183,Italian,3.0
526,163,4,7,2,1,1979,15,46,French,31.2580424366872,French,7.0
526,202,25,10,3,1,1979,15,46,French,27.531827515400412,British,10.0
526,173,58,20,4,0,1979,15,46,Italian,21.533196440793976,British,20.0
526,233,54,14,5,0,1979,15,46,German,28.763860369609855,Italian,14.0
526,187,1,13,6,0,1979,15,46,British,33.426420260095824,British,13.0
526,224,56,23,7,0,1979,15,46,Brazilian,32.818617385352496,Brazilian,23.0
526,137,182,2,8,0,1979,15,46,Brazilian,27.137577002053387,British,2.0
526,206,25,15,9,0,1979,15,46,Irish,26.573579739904176,British,15.0
526,222,6,16,10,0,1979,15,46,South African,29.686516084873375,Italian,16.0
526,119,21,19,11,0,1979,15,46,Italian,25.472963723477072,British,19.0
526,178,3,1,12,0,1979,15,46,Australian,32.92813141683778,British,1.0
526,176,57,21,13,0,1979,15,46,Swiss,28.05201916495551,British,21.0
526,223,3,5,14,0,1979,15,46,Swiss,40.087611225188226,British,5.0
526,217,182,9,15,0,1979,15,46,Argentine,30.483230663928815,British,9.0
526,219,4,8,16,0,1979,15,46,French,37.01574264202601,French,8.0
526,177,59,12,17,0,1979,15,46,Finnish,30.833675564681723,Canadian,12.0
526,175,1,22,18,0,1979,15,46,French,30.28336755646817,British,22.0
526,197,25,11,19,0,1979,15,46,French,33.242984257357975,British,11.0
526,207,32,17,20,0,1979,15,46,American,39.605749486652975,British,17.0
526,199,32,6,21,0,1979,15,46,Argentine,37.48665297741273,British,6.0
526,172,27,4,22,0,1979,15,46,French,35.87679671457906,French,4.0
526,235,27,24,23,0,1979,15,46,Belgian,34.76249144421629,French,24.0
526,152,51,18,24,0,1979,15,46,Italian,27.071868583162217,Swiss,18.0
526,230,51,0,25,0,1979,15,46,Italian,41.90280629705681,Swiss,0.0
526,200,21,0,26,0,1979,15,46,German,33.01848049281314,British,0.0
526,136,58,0,27,0,1979,15,46,Dutch,23.345653661875428,British,0.0
526,212,62,0,28,0,1979,15,46,Mexican,23.668720054757017,Mexican,0.0
526,237,56,0,29,0,1979,15,46,Brazilian,30.913073237508556,Brazilian,0.0
526,232,60,0,30,0,1979,15,46,Italian,36.57494866529774,Italian,0.0
527,207,32,1,1,1,1978,1,25,American,37.880903490759756,British,1.0
527,182,34,5,2,1,1978,1,25,Austrian,28.895277207392198,British,5.0
527,221,25,10,3,1,1978,1,25,French,33.43463381245722,British,10.0
527,231,1,6,4,0,1978,1,25,British,30.38193018480493,British,6.0
527,238,32,3,5,0,1978,1,25,Swedish,33.9192334017796,British,3.0
527,175,1,9,6,0,1978,1,25,French,28.55852156057495,British,9.0
527,199,6,2,7,0,1978,1,25,Argentine,35.761806981519506,Italian,2.0
527,203,6,7,8,0,1978,1,25,Canadian,27.991786447638603,Italian,7.0
527,224,56,17,9,0,1978,1,25,Brazilian,31.093771389459274,Brazilian,17.0
527,222,59,15,10,0,1978,1,25,South African,27.96167008898015,Canadian,15.0
527,200,54,13,11,0,1978,1,25,German,31.293634496919918,Italian,13.0
527,197,54,11,12,0,1978,1,25,French,31.51813826146475,Italian,11.0
527,239,1,24,13,0,1978,1,25,American,32.16974674880219,British,24.0
527,202,25,23,14,0,1978,1,25,French,25.806981519507186,British,23.0
527,223,58,16,15,0,1978,1,25,Swiss,38.362765229295,British,16.0
527,172,27,8,16,0,1978,1,25,French,34.15195071868583,French,8.0
527,233,58,18,17,0,1978,1,25,German,27.039014373716633,British,18.0
527,230,63,12,18,0,1978,1,25,Italian,40.17796030116359,British,12.0
527,187,34,4,19,0,1978,1,25,British,31.701574264202602,British,4.0
527,178,3,14,20,0,1978,1,25,Australian,31.20328542094456,British,14.0
527,240,57,21,21,0,1978,1,25,American,35.65503080082136,British,21.0
527,241,57,22,22,0,1978,1,25,Italian,24.646132785763175,British,22.0
527,232,60,20,23,0,1978,1,25,Italian,34.85010266940452,Italian,20.0
527,211,63,19,24,0,1978,1,25,British,22.885694729637233,British,19.0
527,212,32,0,25,0,1978,1,25,Mexican,21.94387405886379,British,0.0
527,158,55,0,26,0,1978,1,25,American,20.01368925393566,Hong Kong,0.0
527,242,64,0,27,0,1978,1,25,British,33.42368240930869,British,0.0
528,199,6,4,1,1,1978,2,36,Argentine,35.800136892539356,Italian,4.0
528,224,56,7,2,1,1978,2,36,Brazilian,31.132101300479125,Brazilian,7.0
528,182,34,10,3,1,1978,2,36,Austrian,28.933607118412045,British,10.0
528,207,32,3,4,0,1978,2,36,American,37.9192334017796,British,3.0
528,223,58,15,5,0,1978,2,36,Swiss,38.40109514031485,British,15.0
528,202,25,19,6,0,1978,2,36,French,25.845311430527037,British,19.0
528,200,54,20,7,0,1978,2,36,German,31.33196440793977,Italian,20.0
528,187,34,21,8,0,1978,2,36,British,31.73990417522245,British,21.0
528,172,27,14,9,0,1978,2,36,French,34.19028062970568,French,14.0
528,119,21,18,10,0,1978,2,36,Italian,23.786447638603697,British,18.0
528,178,3,8,11,0,1978,2,36,Australian,31.241615331964407,British,8.0
528,212,32,22,12,0,1978,2,36,Mexican,21.982203969883642,British,22.0
528,203,6,6,13,0,1978,2,36,Canadian,28.030116358658454,Italian,6.0
528,175,1,5,14,0,1978,2,36,French,28.5968514715948,British,5.0
528,231,1,2,15,0,1978,2,36,British,30.420260095824776,British,2.0
528,233,58,9,16,0,1978,2,36,German,27.077344284736483,British,9.0
528,222,59,12,17,0,1978,2,36,South African,28.0,Canadian,12.0
528,238,32,1,18,0,1978,2,36,Swedish,33.95756331279945,British,1.0
528,240,57,23,19,0,1978,2,36,American,35.6933607118412,British,23.0
528,239,1,13,20,0,1978,2,36,American,32.20807665982204,British,13.0
528,221,25,11,21,0,1978,2,36,French,33.47296372347707,British,11.0
528,211,63,24,22,0,1978,2,36,British,22.924024640657084,British,24.0
528,241,57,17,23,0,1978,2,36,Italian,24.684462696783026,British,17.0
528,197,54,16,24,0,1978,2,36,French,31.5564681724846,Italian,16.0
528,232,60,0,25,0,1978,2,36,Italian,34.888432580424364,Italian,0.0
528,158,55,0,26,0,1978,2,36,American,20.05201916495551,Hong Kong,0.0
528,230,63,0,27,0,1978,2,36,Italian,40.21629021218344,British,0.0
528,242,64,0,28,0,1978,2,36,British,33.46201232032854,British,0.0
529,238,32,12,1,1,1978,3,30,Swedish,34.050650239561946,British,12.0
529,221,25,11,2,1,1978,3,30,French,33.56605065023956,British,11.0
529,187,34,10,3,1,1978,3,30,British,31.83299110198494,British,10.0
529,178,3,18,4,0,1978,3,30,Australian,31.3347022587269,British,18.0
529,172,27,13,5,0,1978,3,30,French,34.28336755646817,French,13.0
529,202,25,14,6,0,1978,3,30,French,25.93839835728953,British,14.0
529,207,32,2,7,0,1978,3,30,American,38.012320328542096,British,2.0
529,197,54,17,8,0,1978,3,30,French,31.64955509924709,Italian,17.0
529,243,21,22,9,0,1978,3,30,German,34.64750171115674,British,22.0
529,212,32,21,10,0,1978,3,30,Mexican,22.075290896646134,British,21.0
529,239,1,20,11,0,1978,3,30,American,32.30116358658453,British,20.0
529,230,63,19,12,0,1978,3,30,Italian,40.309377138945926,British,19.0
529,119,21,7,13,0,1978,3,30,Italian,23.87953456536619,British,7.0
529,222,59,5,14,0,1978,3,30,South African,28.093086926762492,Canadian,5.0
529,175,1,4,15,0,1978,3,30,French,28.689938398357288,British,4.0
529,203,6,8,16,0,1978,3,30,Canadian,28.123203285420946,Italian,8.0
529,199,6,9,17,0,1978,3,30,Argentine,35.893223819301845,Italian,9.0
529,182,34,1,18,0,1978,3,30,Austrian,29.026694045174537,British,1.0
529,211,63,23,19,0,1978,3,30,British,23.017111567419576,British,23.0
529,200,54,15,20,0,1978,3,30,German,31.42505133470226,Italian,15.0
529,232,60,26,21,0,1978,3,30,Italian,34.98151950718686,Italian,26.0
529,219,4,6,22,0,1978,3,30,French,35.422313483915126,French,6.0
529,177,55,24,23,0,1978,3,30,Finnish,29.240246406570844,Hong Kong,24.0
529,224,56,16,24,0,1978,3,30,Brazilian,31.225188227241617,Brazilian,16.0
529,158,64,25,25,0,1978,3,30,American,20.145106091718002,British,25.0
529,231,1,3,26,0,1978,3,30,British,30.51334702258727,British,3.0
529,163,65,0,27,0,1978,3,30,French,29.66461327857632,French,0.0
529,223,58,0,28,0,1978,3,30,Swiss,38.49418206707735,British,0.0
529,241,57,0,29,0,1978,3,30,Italian,24.777549623545518,British,0.0
529,233,58,0,30,0,1978,3,30,German,27.170431211498972,British,0.0
530,199,6,1,1,1,1978,4,43,Argentine,35.97262149212868,Italian,1.0
530,207,32,4,2,1,1978,4,43,American,38.091718001368925,British,4.0
530,221,25,12,3,1,1978,4,43,French,33.64544832306639,British,12.0
530,238,32,6,4,0,1978,4,43,Swedish,34.130047912388775,British,6.0
530,172,27,14,5,0,1978,4,43,French,34.362765229295,French,14.0
530,119,21,9,6,0,1978,4,43,Italian,23.958932238193018,British,9.0
530,178,3,8,7,0,1978,4,43,Australian,31.41409993155373,British,8.0
530,224,56,15,8,0,1978,4,43,Brazilian,31.304585900068446,Brazilian,15.0
530,243,21,18,9,0,1978,4,43,German,34.72689938398357,British,18.0
530,223,58,20,10,0,1978,4,43,Swiss,38.573579739904176,British,20.0
530,197,54,19,11,0,1978,4,43,French,31.72895277207392,Italian,19.0
530,175,1,11,12,0,1978,4,43,French,28.76933607118412,British,11.0
530,222,59,10,13,0,1978,4,43,South African,28.17248459958932,Canadian,10.0
530,230,63,17,14,0,1978,4,43,Italian,40.388774811772755,British,17.0
530,219,4,13,15,0,1978,4,43,French,35.501711156741955,French,13.0
530,203,6,2,16,0,1978,4,43,Canadian,28.202600958247775,Italian,2.0
530,182,34,3,17,0,1978,4,43,Austrian,29.10609171800137,British,3.0
530,202,25,22,18,0,1978,4,43,French,26.017796030116358,British,22.0
530,232,60,21,19,0,1978,4,43,Italian,35.06091718001369,Italian,21.0
530,200,54,16,20,0,1978,4,43,German,31.50444900752909,Italian,16.0
530,187,34,5,21,0,1978,4,43,British,31.912388774811774,British,5.0
530,231,1,7,22,0,1978,4,43,British,30.5927446954141,British,7.0
530,211,63,0,23,0,1978,4,43,British,23.096509240246405,British,0.0
530,233,58,0,24,0,1978,4,43,German,27.249828884325805,British,0.0
530,239,1,0,25,0,1978,4,43,American,32.380561259411365,British,0.0
530,241,57,0,26,0,1978,4,43,Italian,24.856947296372347,British,0.0
530,177,55,0,27,0,1978,4,43,Finnish,29.319644079397673,Hong Kong,0.0
530,212,32,0,28,0,1978,4,43,Mexican,22.154688569472963,British,0.0
530,240,58,0,29,0,1978,4,43,American,35.865845311430526,British,0.0
530,206,64,0,30,0,1978,4,43,Irish,25.059548254620122,British,0.0
531,221,25,5,1,1,1978,5,6,French,33.74127310061601,British,5.0
531,182,34,3,2,1,1978,5,6,Austrian,29.201916495550993,British,3.0
531,222,59,9,3,1,1978,5,6,South African,28.268309377138944,Canadian,9.0
531,187,34,2,4,0,1978,5,6,British,32.0082135523614,British,2.0
531,202,25,13,5,0,1978,5,6,French,26.11362080766598,British,13.0
531,119,21,14,6,0,1978,5,6,Italian,24.05475701574264,British,14.0
531,175,1,11,7,0,1978,5,6,French,28.865160848733744,British,11.0
531,199,6,1,8,0,1978,5,6,Argentine,36.068446269678304,Italian,1.0
531,224,56,20,9,0,1978,5,6,Brazilian,31.40041067761807,Brazilian,20.0
531,219,4,12,10,0,1978,5,6,French,35.59753593429158,French,12.0
531,207,32,4,11,0,1978,5,6,American,38.18754277891855,British,4.0
531,203,6,8,12,0,1978,5,6,Canadian,28.298425735797398,Italian,8.0
531,238,32,7,13,0,1978,5,6,Swedish,34.2258726899384,British,7.0
531,231,1,6,14,0,1978,5,6,British,30.688569472963724,British,6.0
531,243,21,19,15,0,1978,5,6,German,34.822724161533195,British,19.0
531,178,3,10,16,0,1978,5,6,Australian,31.509924709103355,British,10.0
531,235,57,16,17,0,1978,5,6,Belgian,33.34428473648186,British,16.0
531,233,58,17,18,0,1978,5,6,German,27.345653661875428,British,17.0
531,172,27,15,19,0,1978,5,6,French,34.458590006844624,French,15.0
